,Unnamed: 0,iso,language_name,track,location,year,path,filename,length,program,ID,no_segs,segs,segs_0,segs_1,segs_2,segs_3
26955,27153,dso,Desiya,5,"KOLKATA , INDIA",2013.0,Programs/64/64201/A64201/PM-1310/,A64201-05.wav,202.413333,64201,64201_005,False,"{2: 3, 0: 1, 1: 1, 3: 1}",1,1,3,1
26963,27161,dso,Desiya,13,"KOLKATA , INDIA",2013.0,Programs/64/64201/A64201/PM-1310/,A64201-13.wav,47.069,64201,64201_013,False,"{3: 4, 1: 3, 2: 3, 0: 1}",1,3,3,4
29638,29848,inj,"Inga, Jungle: Yunguillo-Condagua",1,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37776/A37776/PM-0812/,A37776-01.WAV,162.906146,37776,37776_001,False,{3: 19},0,0,0,19
29639,29849,inj,"Inga, Jungle: Yunguillo-Condagua",2,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37776/A37776/PM-0812/,A37776-02.WAV,195.855875,37776,37776_002,False,{3: 23},0,0,0,23
29640,29850,inj,"Inga, Jungle: Yunguillo-Condagua",3,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37776/A37776/PM-0812/,A37776-03.WAV,162.149333,37776,37776_003,False,{3: 20},0,0,0,20
29641,29851,inj,"Inga, Jungle: Yunguillo-Condagua",4,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37776/A37776/PM-0812/,A37776-04.WAV,272.741104,37776,37776_004,False,{3: 35},0,0,0,35
29642,29852,inj,"Inga, Jungle: Yunguillo-Condagua",5,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37776/A37776/PM-0812/,A37776-05.WAV,185.751083,37776,37776_005,False,"{3: 25, 2: 2, 0: 1, 1: 1}",1,1,2,25
29643,29853,inj,"Inga, Jungle: Yunguillo-Condagua",6,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37776/A37776/PM-0812/,A37776-06.WAV,358.504542,37776,37776_006,False,{3: 49},0,0,0,49
29644,29854,inj,"Inga, Jungle: Yunguillo-Condagua",1,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37775/A37775/PM-0811/,A37775-01.wav,192.718583,37775,37775_001,False,"{3: 20, 2: 1}",0,0,1,20
29645,29855,inj,"Inga, Jungle: Yunguillo-Condagua",2,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37775/A37775/PM-0811/,A37775-02.wav,230.280125,37775,37775_002,False,"{3: 11, 0: 1, 1: 1, 2: 1}",1,1,1,11
29646,29856,inj,"Inga, Jungle: Yunguillo-Condagua",3,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37775/A37775/PM-0811/,A37775-03.wav,235.548333,37775,37775_003,False,{3: 28},0,0,0,28
29647,29857,inj,"Inga, Jungle: Yunguillo-Condagua",4,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37775/A37775/PM-0811/,A37775-04.wav,343.576333,37775,37775_004,False,{3: 48},0,0,0,48
29648,29858,inj,"Inga, Jungle: Yunguillo-Condagua",5,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37775/A37775/PM-0811/,A37775-05.wav,233.164792,37775,37775_005,False,{3: 29},0,0,0,29
29649,29859,inj,"Inga, Jungle: Yunguillo-Condagua",6,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37775/A37775/PM-0811/,A37775-06.wav,213.540458,37775,37775_006,False,{3: 26},0,0,0,26
29650,29860,inj,"Inga, Jungle: Yunguillo-Condagua",7,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37775/A37775/PM-0811/,A37775-07.wav,210.0,37775,37775_007,False,{3: 26},0,0,0,26
29651,29861,inj,"Inga, Jungle: Yunguillo-Condagua",8,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37775/A37775/PM-0811/,A37775-08.wav,178.0,37775,37775_008,False,"{3: 24, 2: 2}",0,0,2,24
29652,29862,inj,"Inga, Jungle: Yunguillo-Condagua",9,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37775/A37775/PM-0811/,A37775-09.wav,256.89875,37775,37775_009,False,{3: 33},0,0,0,33
29653,29863,inj,"Inga, Jungle: Yunguillo-Condagua",10,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37775/A37775/PM-0811/,A37775-10.wav,166.0,37775,37775_010,False,{3: 25},0,0,0,25
29654,29864,inj,"Inga, Jungle: Yunguillo-Condagua",11,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37775/A37775/PM-0811/,A37775-11.wav,234.0,37775,37775_011,False,{3: 31},0,0,0,31
29655,29865,inj,"Inga, Jungle: Yunguillo-Condagua",12,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37775/A37775/PM-0811/,A37775-12.wav,192.644667,37775,37775_012,False,{3: 22},0,0,0,22
29656,29866,inj,"Inga, Jungle: Yunguillo-Condagua",1,"Yungillo, Putumayo, Colombia",2008.0,Programs/37/37786/A37786/PM/,A37786-01.WAV,361.857458,37786,37786_001,False,{3: 41},0,0,0,41
29657,29867,inj,"Inga, Jungle: Yunguillo-Condagua",2,"Yungillo, Putumayo, Colombia",2008.0,Programs/37/37786/A37786/PM/,A37786-02.WAV,356.193063,37786,37786_002,False,{3: 18},0,0,0,18
29658,29868,inj,"Inga, Jungle: Yunguillo-Condagua",3,"Yungillo, Putumayo, Colombia",2008.0,Programs/37/37786/A37786/PM/,A37786-03.WAV,413.574042,37786,37786_003,False,"{3: 6, 0: 1, 1: 1, 2: 1}",1,1,1,6
29659,29869,inj,"Inga, Jungle: Yunguillo-Condagua",4,"Yungillo, Putumayo, Colombia",2008.0,Programs/37/37786/A37786/PM/,A37786-04.WAV,365.711938,37786,37786_004,False,"{3: 23, 2: 1}",0,0,1,23
29660,29870,inj,"Inga, Jungle: Yunguillo-Condagua",5,"Yungillo, Putumayo, Colombia",2008.0,Programs/37/37786/A37786/PM/,A37786-05.WAV,370.0,37786,37786_005,False,{3: 33},0,0,0,33
29661,29871,inj,"Inga, Jungle: Yunguillo-Condagua",6,"Yungillo, Putumayo, Colombia",2008.0,Programs/37/37786/A37786/PM/,A37786-06.WAV,361.708458,37786,37786_006,False,{3: 31},0,0,0,31
29662,29872,inj,"Inga, Jungle: Yunguillo-Condagua",7,"Yungillo, Putumayo, Colombia",2008.0,Programs/37/37786/A37786/PM/,A37786-07.wav,354.766667,37786,37786_007,False,{3: 21},0,0,0,21
29663,29873,inj,"Inga, Jungle: Yunguillo-Condagua",8,"Yungillo, Putumayo, Colombia",2008.0,Programs/37/37786/A37786/PM/,A37786-08.WAV,355.563708,37786,37786_008,False,"{3: 48, 2: 2, 0: 1, 1: 1}",1,1,2,48
29664,29874,inj,"Inga, Jungle: Yunguillo-Condagua",9,"Yungillo, Putumayo, Colombia",2008.0,Programs/37/37786/A37786/PM/,A37786-09.WAV,366.5,37786,37786_009,False,{3: 17},0,0,0,17
29665,29875,inj,"Inga, Jungle: Yunguillo-Condagua",10,"Yungillo, Putumayo, Colombia",2008.0,Programs/37/37786/A37786/PM/,A37786-10.WAV,362.068938,37786,37786_010,False,{3: 34},0,0,0,34
29666,29876,inj,"Inga, Jungle: Yunguillo-Condagua",11,"Yungillo, Putumayo, Colombia",2008.0,Programs/37/37786/A37786/PM/,A37786-11.WAV,384.281313,37786,37786_011,False,{3: 42},0,0,0,42
30237,30447,dmw,Mudburra,2,Kalkaringi,1984.0,Programs/75/75349/A75349/PM-0910/,A75349-02.wav,41.922333,75349,75349_002,False,"{0: 6, 1: 6, 2: 6, 3: 6}",6,6,6,6
30525,30735,gni,Gooniyandi,1,,1953.0,Programs/80/80014/A80014/From_CM/,C80014A Region 00_00_00_000 to 00_04_07_551 (.wav,247.552,80014,80014_001,True,"{3: 17, 2: 4, 0: 1, 1: 1}",1,1,4,17
30526,30736,gni,Gooniyandi,2,,1953.0,Programs/80/80014/A80014/From_CM/,C80014A Region 00_04_07_552 to 00_08_06_793 (.wav,239.241979,80014,80014_002,True,"{3: 38, 0: 1, 1: 1, 2: 1}",1,1,1,38
31275,31485,dmw,Mudburra,1,Elliott NT,1998.0,Programs/80/80696/A80696/PM-0910/,A80696-01.wav,162.249042,80696,80696_001,False,"{3: 2, 0: 1, 1: 1, 2: 1}",1,1,1,2
31276,31486,dmw,Mudburra,2,Elliott NT,1998.0,Programs/80/80696/A80696/PM-0910/,A80696-02.wav,84.712104,80696,80696_002,False,"{0: 1, 1: 1, 2: 1, 3: 1}",1,1,1,1
31277,31487,dmw,Mudburra,3,Elliott NT,1998.0,Programs/80/80696/A80696/PM-0910/,A80696-03.wav,149.038271,80696,80696_003,False,"{3: 3, 0: 1, 1: 1, 2: 1}",1,1,1,3
31278,31488,dmw,Mudburra,4,Elliott NT,1998.0,Programs/80/80696/A80696/PM-0910/,A80696-04.wav,131.436146,80696,80696_004,False,"{3: 5, 0: 1, 1: 1, 2: 1}",1,1,1,5
31279,31489,dmw,Mudburra,5,Elliott NT,1998.0,Programs/80/80696/A80696/PM-0910/,A80696-05.wav,70.543292,80696,80696_005,False,"{3: 3, 0: 1, 1: 1, 2: 1}",1,1,1,3
31280,31490,dmw,Mudburra,6,Elliott NT,1998.0,Programs/80/80696/A80696/PM-0910/,A80696-06.wav,132.118854,80696,80696_006,False,"{3: 3, 0: 1, 1: 1, 2: 1}",1,1,1,3
31281,31491,dmw,Mudburra,7,Elliott NT,1998.0,Programs/80/80696/A80696/PM-0910/,A80696-07.wav,150.05475,80696,80696_007,False,"{3: 3, 0: 1, 1: 1, 2: 1}",1,1,1,3
31282,31492,dmw,Mudburra,9,Elliott NT,1998.0,Programs/80/80696/A80696/PM-0910/,A80696-09.wav,151.089958,80696,80696_009,False,"{0: 1, 1: 1, 2: 1, 3: 1}",1,1,1,1
31283,31493,dmw,Mudburra,10,Elliott NT,1998.0,Programs/80/80696/A80696/PM-0910/,A80696-10.wav,98.410604,80696,80696_010,False,"{0: 1, 1: 1, 2: 1, 3: 1}",1,1,1,1
31284,31494,dmw,Mudburra,12,Elliott NT,1998.0,Programs/80/80696/A80696/PM-0910/,A80696-12.wav,117.329917,80696,80696_012,False,"{0: 1, 1: 1, 2: 1, 3: 1}",1,1,1,1
31285,31495,dmw,Mudburra,13,Elliott NT,1998.0,Programs/80/80696/A80696/PM-0910/,A80696-13.wav,114.031542,80696,80696_013,False,"{3: 2, 0: 1, 1: 1, 2: 1}",1,1,1,2
31286,31496,dmw,Mudburra,14,Elliott NT,1998.0,Programs/80/80696/A80696/PM-0910/,A80696-14.wav,83.6155,80696,80696_014,False,"{3: 2, 0: 1, 1: 1, 2: 1}",1,1,1,2
35592,35824,rmq,Chibe,1,"TIB - Chapada dos Gimar�es - MT, Brazil",2017.0,Programs/65/65444/A65444/PM-1701/,A65444-001.wav,4.71,65444,65444_001,False,{},0,0,0,0
35593,35825,rmq,Chibe,2,"TIB - Chapada dos Gimar�es - MT, Brazil",2017.0,Programs/65/65444/A65444/PM-1701/,A65444-002.wav,15.764708,65444,65444_002,False,"{3: 2, 0: 1, 1: 1, 2: 1}",1,1,1,2
35594,35826,rmq,Chibe,3,"TIB - Chapada dos Gimar�es - MT, Brazil",2017.0,Programs/65/65444/A65444/PM-1701/,A65444-003.wav,17.786653,65444,65444_003,False,"{3: 2, 0: 1, 1: 1, 2: 1}",1,1,1,2
35595,35827,rmq,Chibe,4,"TIB - Chapada dos Gimar�es - MT, Brazil",2017.0,Programs/65/65444/A65444/PM-1701/,A65444-004.wav,15.893944,65444,65444_004,False,"{3: 2, 0: 1, 1: 1, 2: 1}",1,1,1,2
35596,35828,rmq,Chibe,5,"TIB - Chapada dos Gimar�es - MT, Brazil",2017.0,Programs/65/65444/A65444/PM-1701/,A65444-005.wav,15.457319,65444,65444_005,False,"{3: 2, 0: 1, 1: 1, 2: 1}",1,1,1,2
35597,35829,rmq,Chibe,6,"TIB - Chapada dos Gimar�es - MT, Brazil",2017.0,Programs/65/65444/A65444/PM-1701/,A65444-006.wav,19.587403,65444,65444_006,False,"{3: 3, 0: 1, 1: 1, 2: 1}",1,1,1,3
35598,35830,rmq,Chibe,7,"TIB - Chapada dos Gimar�es - MT, Brazil",2017.0,Programs/65/65444/A65444/PM-1701/,A65444-007.wav,19.1,65444,65444_007,False,"{3: 3, 0: 2, 1: 2, 2: 2}",2,2,2,3
35599,35831,rmq,Chibe,8,"TIB - Chapada dos Gimar�es - MT, Brazil",2017.0,Programs/65/65444/A65444/PM-1701/,A65444-008.wav,21.154528,65444,65444_008,False,"{2: 2, 3: 2, 0: 1, 1: 1}",1,1,2,2
35600,35832,rmq,Chibe,9,"TIB - Chapada dos Gimar�es - MT, Brazil",2017.0,Programs/65/65444/A65444/PM-1701/,A65444-009.wav,16.790986,65444,65444_009,False,"{3: 2, 0: 1, 1: 1, 2: 1}",1,1,1,2
35601,35833,rmq,Chibe,10,"TIB - Chapada dos Gimar�es - MT, Brazil",2017.0,Programs/65/65444/A65444/PM-1701/,A65444-010.wav,21.577986,65444,65444_010,False,"{3: 3, 0: 1, 1: 1, 2: 1}",1,1,1,3
35602,35834,rmq,Chibe,11,"TIB - Chapada dos Gimar�es - MT, Brazil",2017.0,Programs/65/65444/A65444/PM-1701/,A65444-011.wav,17.776528,65444,65444_011,False,"{3: 2, 0: 1, 1: 1, 2: 1}",1,1,1,2
35603,35835,rmq,Chibe,12,"TIB - Chapada dos Gimar�es - MT, Brazil",2017.0,Programs/65/65444/A65444/PM-1701/,A65444-012.wav,13.870653,65444,65444_012,False,"{0: 1, 1: 1, 2: 1, 3: 1}",1,1,1,1
35604,35836,rmq,Chibe,13,"TIB - Chapada dos Gimar�es - MT, Brazil",2017.0,Programs/65/65444/A65444/PM-1701/,A65444-013.wav,16.560625,65444,65444_013,False,"{2: 2, 3: 2, 0: 1, 1: 1}",1,1,2,2
35605,35837,rmq,Chibe,14,"TIB - Chapada dos Gimar�es - MT, Brazil",2017.0,Programs/65/65444/A65444/PM-1701/,A65444-014.wav,22.282583,65444,65444_014,False,"{2: 3, 3: 3, 0: 2, 1: 2}",2,2,3,3
35606,35838,rmq,Chibe,15,"TIB - Chapada dos Gimar�es - MT, Brazil",2017.0,Programs/65/65444/A65444/PM-1701/,A65444-015.wav,13.117819,65444,65444_015,False,"{2: 2, 3: 2, 0: 1, 1: 1}",1,1,2,2
35607,35839,rmq,Chibe,16,"TIB - Chapada dos Gimar�es - MT, Brazil",2017.0,Programs/65/65444/A65444/PM-1701/,A65444-016.wav,21.999278,65444,65444_016,False,"{2: 3, 3: 3, 0: 2, 1: 2}",2,2,3,3
35608,35840,rmq,Chibe,17,"TIB - Chapada dos Gimar�es - MT, Brazil",2017.0,Programs/65/65444/A65444/PM-1701/,A65444-017.wav,21.767861,65444,65444_017,False,"{3: 3, 2: 2, 0: 1, 1: 1}",1,1,2,3
35609,35841,rmq,Chibe,18,"TIB - Chapada dos Gimar�es - MT, Brazil",2017.0,Programs/65/65444/A65444/PM-1701/,A65444-018.wav,40.483361,65444,65444_018,False,"{3: 6, 2: 5, 0: 3, 1: 3}",3,3,5,6
35610,35842,rmq,Chibe,19,"TIB - Chapada dos Gimar�es - MT, Brazil",2017.0,Programs/65/65444/A65444/PM-1701/,A65444-019.wav,9.932319,65444,65444_019,False,"{0: 1, 1: 1, 2: 1, 3: 1}",1,1,1,1
35611,35843,rmq,Chibe,20,"TIB - Chapada dos Gimar�es - MT, Brazil",2017.0,Programs/65/65444/A65444/PM-1701/,A65444-020.wav,15.385542,65444,65444_020,False,"{3: 2, 0: 1, 1: 1, 2: 1}",1,1,1,2
35612,35844,rmq,Chibe,21,"TIB - Chapada dos Gimar�es - MT, Brazil",2017.0,Programs/65/65444/A65444/PM-1701/,A65444-021.wav,21.554875,65444,65444_021,False,"{3: 3, 0: 1, 1: 1, 2: 1}",1,1,1,3
35819,36051,dax,Dhalwangu,1,"GanGan, NT",2019.0,Programs/66/66537/A66537/PM-2003/,A66537-001.wav,252.0,66537,66537_001,True,"{2: 2, 0: 1, 1: 1, 3: 1}",1,1,2,1
35820,36052,dax,Dhalwangu,2,"GanGan, NT",2019.0,Programs/66/66537/A66537/PM-2003/,A66537-002.wav,229.0,66537,66537_002,True,"{0: 1, 1: 1, 2: 1, 3: 1}",1,1,1,1
35821,36053,dax,Dhalwangu,3,"GanGan, NT",2019.0,Programs/66/66537/A66537/PM-2003/,A66537-003.wav,304.0,66537,66537_003,True,"{2: 15, 0: 1, 1: 1, 3: 1}",1,1,15,1
35822,36054,dax,Dhalwangu,4,"GanGan, NT",2019.0,Programs/66/66537/A66537/PM-2003/,A66537-004.wav,234.0,66537,66537_004,True,"{0: 1, 1: 1, 2: 1, 3: 1}",1,1,1,1
35823,36055,dax,Dhalwangu,5,"GanGan, NT",2019.0,Programs/66/66537/A66537/PM-2003/,A66537-005.wav,194.0,66537,66537_005,True,"{2: 9, 0: 1, 1: 1, 3: 1}",1,1,9,1
35824,36056,dax,Dhalwangu,6,"GanGan, NT",2019.0,Programs/66/66537/A66537/PM-2003/,A66537-006.wav,405.0,66537,66537_006,True,"{2: 7, 0: 1, 1: 1, 3: 1}",1,1,7,1
46241,46511,wrk,Garrwa,5,SIL Darwin,1990.0,Programs/62/62624/A62624/PM/,A62624-05_Kawa_marrukaja-wulukinya.wav,119.048146,62624,62624_005,False,"{0: 1, 1: 1, 2: 1, 3: 1}",1,1,1,1
46256,46526,wrk,Garrwa,20,SIL Darwin,1990.0,Programs/62/62624/A62624/PM/,A62624-20_Nyulu_mambuka.wav,94.587938,62624,62624_020,False,"{0: 1, 1: 1, 2: 1, 3: 1}",1,1,1,1
46260,46530,wrk,Garrwa,3,SIL Darwin,1990.0,Programs/62/62625/A62625/PM/,A62625-03_Nayinda_ngamba_dalbu_nangani_kudkanyi.wav,130.380083,62625,62625_003,False,"{3: 8, 0: 1, 1: 1, 2: 1}",1,1,1,8
46277,46547,wrk,Garrwa,20,SIL Darwin,1990.0,Programs/62/62625/A62625/PM/,A62625-20_Dabayali_nayijba_bawanya.wav,108.937625,62625,62625_020,False,"{0: 3, 1: 3, 2: 3, 3: 3}",3,3,3,3
46461,46731,buj,Bassa: Nigeria,1,Minna,1962.0,Programs/01/01521/A01521/PM-0904/,A01521-01.wav,198.528,1521,01521_001,False,"{3: 16, 2: 3, 0: 1, 1: 1}",1,1,3,16
46462,46732,buj,Bassa: Nigeria,2,Minna,1962.0,Programs/01/01521/A01521/PM-0904/,A01521-02.wav,214.656,1521,01521_002,False,"{3: 25, 2: 16, 1: 5, 0: 4}",4,5,16,25
46463,46733,buj,Bassa: Nigeria,3,Minna,1962.0,Programs/01/01521/A01521/PM-0904/,A01521-03.wav,199.594667,1521,01521_003,False,"{3: 30, 2: 11, 0: 2, 1: 2}",2,2,11,30
46464,46734,buj,Bassa: Nigeria,4,Minna,1962.0,Programs/01/01521/A01521/PM-0904/,A01521-04.wav,208.358063,1521,01521_004,False,"{3: 28, 2: 9, 0: 1, 1: 1}",1,1,9,28
61848,62200,inj,"Inga, Jungle: Yunguillo-Condagua",1,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-01.WAV,51.321354,37777,37777_001,False,"{3: 6, 0: 2, 1: 2, 2: 2}",2,2,2,6
61849,62201,inj,"Inga, Jungle: Yunguillo-Condagua",2,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-02.wav,36.33275,37777,37777_002,False,"{3: 4, 0: 1, 1: 1, 2: 1}",1,1,1,4
61850,62202,inj,"Inga, Jungle: Yunguillo-Condagua",3,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-03.wav,23.411438,37777,37777_003,False,"{0: 1, 1: 1, 2: 1, 3: 1}",1,1,1,1
61851,62203,inj,"Inga, Jungle: Yunguillo-Condagua",4,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-04.wav,64.027083,37777,37777_004,False,"{3: 7, 0: 1, 1: 1, 2: 1}",1,1,1,7
61852,62204,inj,"Inga, Jungle: Yunguillo-Condagua",5,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-05.wav,38.242063,37777,37777_005,False,"{3: 4, 0: 1, 1: 1, 2: 1}",1,1,1,4
61853,62205,inj,"Inga, Jungle: Yunguillo-Condagua",6,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-06.wav,49.771104,37777,37777_006,False,"{3: 4, 0: 1, 1: 1, 2: 1}",1,1,1,4
61854,62206,inj,"Inga, Jungle: Yunguillo-Condagua",7,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-07.wav,58.05825,37777,37777_007,False,"{3: 7, 0: 1, 1: 1, 2: 1}",1,1,1,7
61855,62207,inj,"Inga, Jungle: Yunguillo-Condagua",8,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-08.wav,47.866896,37777,37777_008,False,"{3: 5, 2: 2, 0: 1, 1: 1}",1,1,2,5
61856,62208,inj,"Inga, Jungle: Yunguillo-Condagua",9,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-09.wav,44.994292,37777,37777_009,False,"{3: 5, 2: 2, 0: 1, 1: 1}",1,1,2,5
61857,62209,inj,"Inga, Jungle: Yunguillo-Condagua",10,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-10.wav,98.497563,37777,37777_010,False,"{3: 15, 0: 1, 1: 1, 2: 1}",1,1,1,15
61858,62210,inj,"Inga, Jungle: Yunguillo-Condagua",11,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-11.wav,62.40925,37777,37777_011,False,"{3: 6, 0: 1, 1: 1, 2: 1}",1,1,1,6
61859,62211,inj,"Inga, Jungle: Yunguillo-Condagua",12,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-12.wav,56.746563,37777,37777_012,False,"{3: 5, 0: 1, 1: 1, 2: 1}",1,1,1,5
61860,62212,inj,"Inga, Jungle: Yunguillo-Condagua",13,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-13.wav,45.937729,37777,37777_013,False,"{3: 4, 0: 1, 1: 1, 2: 1}",1,1,1,4
61861,62213,inj,"Inga, Jungle: Yunguillo-Condagua",14,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-14.wav,50.620396,37777,37777_014,False,"{3: 3, 0: 1, 1: 1, 2: 1}",1,1,1,3
61862,62214,inj,"Inga, Jungle: Yunguillo-Condagua",15,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-15.wav,43.968708,37777,37777_015,False,"{3: 4, 0: 1, 1: 1, 2: 1}",1,1,1,4
61863,62215,inj,"Inga, Jungle: Yunguillo-Condagua",16,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-16.wav,54.611,37777,37777_016,False,"{3: 7, 0: 1, 1: 1, 2: 1}",1,1,1,7
61864,62216,inj,"Inga, Jungle: Yunguillo-Condagua",17,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-17.wav,52.7745,37777,37777_017,False,"{3: 6, 1: 2, 2: 2, 0: 1}",1,2,2,6
61865,62217,inj,"Inga, Jungle: Yunguillo-Condagua",18,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-18.wav,80.196333,37777,37777_018,False,"{3: 9, 2: 2, 0: 1, 1: 1}",1,1,2,9
61866,62218,inj,"Inga, Jungle: Yunguillo-Condagua",19,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-19.wav,69.393083,37777,37777_019,False,"{3: 5, 0: 1, 1: 1, 2: 1}",1,1,1,5
61867,62219,inj,"Inga, Jungle: Yunguillo-Condagua",20,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-20.wav,88.59675,37777,37777_020,False,"{3: 9, 0: 1, 1: 1, 2: 1}",1,1,1,9
61868,62220,inj,"Inga, Jungle: Yunguillo-Condagua",21,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-21.wav,68.874792,37777,37777_021,False,"{3: 5, 0: 1, 1: 1, 2: 1}",1,1,1,5
61869,62221,inj,"Inga, Jungle: Yunguillo-Condagua",22,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-22.wav,94.619667,37777,37777_022,False,"{3: 8, 0: 1, 1: 1, 2: 1}",1,1,1,8
61870,62222,inj,"Inga, Jungle: Yunguillo-Condagua",23,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-23.wav,49.096958,37777,37777_023,False,"{3: 4, 0: 1, 1: 1, 2: 1}",1,1,1,4
61871,62223,inj,"Inga, Jungle: Yunguillo-Condagua",24,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-24.wav,98.367771,37777,37777_024,False,"{3: 7, 0: 1, 1: 1, 2: 1}",1,1,1,7
61872,62224,inj,"Inga, Jungle: Yunguillo-Condagua",25,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-25.wav,60.060604,37777,37777_025,False,"{3: 5, 0: 1, 1: 1, 2: 1}",1,1,1,5
61873,62225,inj,"Inga, Jungle: Yunguillo-Condagua",26,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-26.wav,38.469542,37777,37777_026,False,"{3: 3, 0: 1, 1: 1, 2: 1}",1,1,1,3
61874,62226,inj,"Inga, Jungle: Yunguillo-Condagua",27,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-27.wav,57.171688,37777,37777_027,False,"{3: 5, 2: 3, 0: 1, 1: 1}",1,1,3,5
61875,62227,inj,"Inga, Jungle: Yunguillo-Condagua",28,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-28.WAV,55.079458,37777,37777_028,False,"{3: 4, 0: 1, 1: 1, 2: 1}",1,1,1,4
61876,62228,inj,"Inga, Jungle: Yunguillo-Condagua",29,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-29.WAV,46.792542,37777,37777_029,False,"{3: 3, 0: 1, 1: 1, 2: 1}",1,1,1,3
61877,62229,inj,"Inga, Jungle: Yunguillo-Condagua",30,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-30.WAV,59.639917,37777,37777_030,False,"{3: 4, 0: 1, 1: 1, 2: 1}",1,1,1,4
61878,62230,inj,"Inga, Jungle: Yunguillo-Condagua",31,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-31.WAV,64.690646,37777,37777_031,False,"{3: 6, 0: 1, 1: 1, 2: 1}",1,1,1,6
61879,62231,inj,"Inga, Jungle: Yunguillo-Condagua",32,"Yunguillo, Putumayo, Colombia",2008.0,Programs/37/37777/A37777/PM-0811/,A37777-32.WAV,63.105042,37777,37777_032,False,"{3: 4, 0: 1, 1: 1, 2: 1}",1,1,1,4
